target
0.6607629656791687
0.6594005227088928
0.7915531396865845
0.9209809303283691
0.6457765698432922
0.6634877324104309
0.7356948256492615
0.6471389532089233
0.6430517435073853
0.7621861100196838
0.645494818687439
0.6322008967399597
0.7149187326431274
0.7341211438179016
0.6413043737411499
0.6735751032829285
0.6597582101821899
0.7374784350395203
0.8687391877174377
0.7029361128807068
0.7477341294288635
0.657099723815918
0.7779456377029419
0.7280966639518738
0.6601208448410034
