target
0.00136239780113101
0.15258856117725372
0.08855585753917694
0.09673024713993073
0.06403269618749619
0.0136239780113101
0.12125340849161148
0.12942779064178467
0.047683924436569214
0.08583106100559235
0.21253405511379242
0.20435968041419983
0.035422343760728836
0.07493188232183456
0.14305177330970764
0.23160763084888458
0.08038146793842316
0.00408719340339303
0.07493188232183456
0.12534059584140778
0.1702997237443924
0.009536785073578358
0.13487738370895386
0.07493188232183456
0.1117166206240654
